"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 27 18:31:45 GMT 2021","Tue Jul 27 18:31:52 GMT 2021","6742","tests","test_logout","","","","test_logout",""
"passed","Tue Jul 27 18:32:05 GMT 2021","Tue Jul 27 18:32:13 GMT 2021","7851","tests","test_pagination","","","","test_pagination",""
"passed","Tue Jul 27 18:31:38 GMT 2021","Tue Jul 27 18:31:45 GMT 2021","6810","tests","test_login","","","","test_login",""
"passed","Tue Jul 27 18:31:52 GMT 2021","Tue Jul 27 18:32:05 GMT 2021","13323","tests","test_new_post","","","","test_new_post",""
"passed","Tue Jul 27 18:31:29 GMT 2021","Tue Jul 27 18:31:38 GMT 2021","8830","tests","test_list","","","","test_list",""
"passed","Tue Jul 27 18:32:13 GMT 2021","Tue Jul 27 18:32:20 GMT 2021","6922","tests","test_registration","","","","test_registration",""
"passed","Tue Jul 27 18:31:24 GMT 2021","Tue Jul 27 18:31:29 GMT 2021","4925","tests","test_cookies","","","","test_cookies",""
